Date,RFP Control,sgRNA Control,sgRNA Modified
18,4897.166667,7653.47561,3481.39881
18,6116.419643,9755.25,6825.717742
18,4455.633621,4057.307692,4020.669118
18,588.4659091,3645.125,2887.577703
18,18377.49167,13805.94257,5495.810811
18,8289.070313,5333.902344,17306.03618
18,22199.89803,20270.95313,8065.097973
18,6460.383333,2388.546875,5627.741379
18,2532.625,6678.267857,3719.5125
18,8490.617188,4580.052632,24824.69643
18,6279,5640.363636,16099.00219
18,370.7771739,3376.675,4539.529412
18,21274.92988,4268.928571,2183.625
18,28156,6912.539773,1743.1875
18,2688.730769,9402.982558,4938.492188
18,915.875,10356.31897,6630.348214
18,8467.44958,14669.94318,3698.664474
18,15765.13548,4785.071429,3711.862069
18,361,3293.57,8663.727679
18,16913.075,4710.75,6168.112179
18,11582.94167,7462.506579,1955.75
18,19430.17647,20473.54261,2816.125
18,8978.638393,4168.541667,4708.675676
18,11760.65541,9222.541667,4510.779167
18,11349.05303,5677.084459,5268.695122
18,20354.18421,3655.55,7098.825658
18,14762.88214,17362.31818,6204.675
18,12808.94643,9381.203125,14089.44022
18,5127.325,9561.2,6156.310345
18,9291.527778,12639.23571,31914.37234
18,6212.991379,30605.24777,7281.168103
18,27999.90441,4150.236842,3550.204545
18,16743.76172,4653.925,4543
18,11453.51724,4970.614865,4541.476563
18,8775.034722,14605.23512,5081.418478
18,3345.054167,8013.297872,5288.453125
18,22450.84167,9676.125,4744.25
18,6740.491379,10879.01689,13308.29392
18,6225.875,9074.25,10007.27381
18,9609.333333,3934.952586,5857.755814
18,3918.853448,8710.9125,3247.448864
18,4555.408654,9437.125,4884.434375
18,2944.055556,3771.9375,13819.51471
18,7936.054167,6746.736486,19333.46154
18,2199.198864,10544.38362,3984.034483
18,13256.77431,8046.592857,3210.125
18,19949.86786,6243,9388.289474
18,4200.336207,19764.34756,7908.8625
18,8763.823529,10452.94737,8300.964286
18,16758.01786,5884.125,9557.197917
18,21327.67083,4409.87037,2834.344595
18,24458.32237,4374.65625,13290.16912
18,16320.2069,3821.330357,7105.816667
18,619.6614583,5816.841216,3899.448276
18,14981.25,8461.625,9867.404255
18,4578.194444,3075.717742,4065.919118
18,1439.77,15086.42578,7198.883721
18,6893.241379,6564.420139,13772.76923
18,3483.205357,12033.17143,5932.367188
18,11351.92803,9195.888889,12564.85938
18,14002.01042,3116.828947,4174.858333
18,23780.85,3861.618421,4023.617647
18,10514.92188,6439.743902,4677.392857
18,426.15,9640.530488,5375.833333
18,1835.040179,5092.064516,8631.226563
18,20960.70833,6502.22973,5107.056818
18,5130.666667,6090.304054,2882
18,11849.65833,7676.666667,5566.077586
18,7963.839286,5931.6875,2406.210714
18,939.65,4657,7186.576389
18,4115.138889,3724.310345,5360.886364
18,669.0113636,4122.142045,4366.342105
18,2985.198276,9200.392857,5736.185185
18,2102.204545,5049.45625,4200.396552
18,38910.5,12210.5,3774.526786
18,4707.978448,5650.15,21177.5102
18,13840.24138,7716.605263,4237.363636
18,6049.635714,7592.75,9132.767361
18,600.0625,9090.4,3318.444444
18,7602.375,8074.75,3378.810976
18,12739.61111,7626.416667,9344.405405
18,3461.577586,12933.1875,4705.6
18,4932.1875,6473.341667,4770.933824
18,8111.455,4386.470588,5193.975806
18,4216.008621,5189.96875,2238.217742
18,1997.352273,5640.487069,4961.074074
18,2251.034091,4119.545455,6258.358108
18,2999.962963,3832.162162,7476.641667
18,30472.22569,3976.05,8524.372024
18,430.2777778,3143.477679,6282.84375
18,1612.361111,3461.375,14420.90385
18,7766.953704,6811.890625,11242.78618
18,22973.44231,8428,4809.493056
18,1388.022727,7547.523256,2162.741279
18,2340.125,4074.591667,6321.992857
18,690.3409091,3213.305556,5387.918103
18,9286.727273,10708.33333,16971.51786
18,11854.69485,3387.321429,4847.5
18,10878.39453,6771.590909,4679.334459
18,21946.7125,6140.847973,5121.825
18,5556.370192,6442.068966,5511.371711
18,11769.03788,3319.256944,7946.773148
18,41631.64865,4574.125,5342.875
18,22499.08824,3927.22973,5580.770833
18,3328.931818,4135.238636,3461.288462
18,14637.7069,3199.416667,9746.822581
18,2281.861607,14430.20833,4603.875
18,6710.75,4712.138889,12190.29545
18,9119.541667,5883.328571,5506.817308
18,22167.71711,11817.63636,6560.428571
18,24659.72436,4719.583333,6095.75
18,5591.532407,14317.84694,5181.193548
18,22723.95486,24614.47011,3391.95
18,17719.37917,11036.81534,4980.907738
18,1610.483696,7654.660714,6309.5
18,14196.125,5925.426724,3726.459375
18,18634.25,4405.35,4074.256098
18,5135.160714,4318.637097,6635.25
18,16920.52703,12153.88571,2927.59593
18,13504.425,6383.791667,8284.024194
18,470.1761364,3787.571429,3106.616667
18,508.2884615,3514.620833,5994.575758
18,8418.349138,6566.852679,2426.681818
18,30915.08523,7494.85,7030.314286
18,16715.58036,5655.375,19591.01852
18,16907.7875,4546.5,5113.359091
18,12073.16667,3753.612179,6734.125
18,6738.668103,7032.660714,6314.483871
18,2266.263393,12747.23333,1809.666667
18,10787.45357,9705.112903,11463.39167
18,17674.58333,4457.655172,6525.081897
18,3396.589286,4984.5,4133.566667
18,7402.568966,3981.546053,16132.65489
18,888.9444444,12039.15152,19858.02941
18,1532.75,6239.8,4884.164063
18,4694.518519,4624.056818,2539.810811
18,13049.23929,3958.894737,6675.655172
18,4975.6875,3252.036585,3426.22
18,2418.875,10687.33333,3771.46875
18,15144.83721,11842.17222,4438.75
18,17798.4375,5067.5625,4609.85
18,10831.13333,168.3017241,8607.823529
18,2004.97,8426.674419,5607.826923
18,6363.366379,12544.06548,1634.753049
18,1264.318182,280.9772727,10111.60417
18,4003.340909,4593.953125,5288.4375
18,2457.022321,3222.73913,3951.265625
18,1262.5,3776.935484,4346.789063
18,16207.62121,4223.596774,8102.794643
18,2529.710227,4605.117647,7379.823864
18,15398.73333,8780.138158,7343.252451
18,14437.25,2704.070946,4312.16129
18,17192.36765,4711.946429,6542.5
18,2006.599138,1483.4375,5736.1125
18,1138.972222,10071,7360.4375
18,11704.5,6585.320313,5471.189024
18,441.0965909,4849.454545,3437.615385
18,2446.336207,3971.55625,3512.612903
18,1641.013889,11910.6375,17215.5375
18,3257.310345,5414.9375,7268.25
18,4043.860577,4367.069444,5455.853448
18,13071.27016,6242.582031,14002.35849
18,12100.84028,4034.35625,7368.366071
18,11582,6613.666667,4762.0625
18,13856.86607,4657.232759,3810.264423
18,18813.26786,11650.78571,8356.465909
18,353.5,7043.9375,3699.083333
18,15365.25781,5586.852941,5711.288462
18,12946.93333,6790.25,3201.15
18,14266.65,20553.63158,14092.13176
18,6824.09375,7713.453947,3315.63125
18,21979.625,4359.375,7161.901786
18,6234.62963,39486.75,2944.601852
18,20270.33333,5541.453488,2989.926471
18,2598.590909,4656.022222,1780.878049
18,16166.51667,4379.1625,5793.607143
18,2872.125,9457.242424,4600.029605
18,1928.823529,8069.060606,5991.469828
18,16764.61667,5644.4375,6116.09375
18,8585.810345,13067.01974,5847.544355
18,1967.806818,9060.828947,5550.909091
18,46924.48611,12505.125,6288.921875
18,1757,6791.833333,5498.825
18,6772.111111,12185.75,4683.011628
18,729.6428571,12175.69551,5737.02381
18,11008.91176,6452.621094,7187.521552
18,15625.18382,1622.669118,2897.666667
18,38798.86685,5646.320313,2782.34375
18,574.7548077,7121.100694,12442.02907
18,2160.396552,17857.00556,6560.069444
18,19916.96622,7520.841346,14031.125
18,4458.444444,11841.24219,3236.820946
18,11633.2625,8821.363095,4554.108108
18,19021.1875,6095.589744,5857.348485
18,14425.76389,3325.391667,3676.589844
18,13036.5,4328.236842,14257.65625
18,7456.78125,7034.152344,3541.480263
18,3340.727273,4157.090909,7825.844828
18,5999.522727,7157.683333,5908.408333
18,1711.090909,7489.051724,6751
18,1260.545455,9151.709559,4714.172414
18,960.75,21809.54255,8668.853659
18,11779.375,10761.27907,4675.375
18,7576.422414,9207.857759,4155.941667
18,11763.21212,7437.4875,6428.612069
18,6057.814815,4807.8375,3927.894531
18,9242.708333,8715.371429,2982.574324
18,12355.53226,5941.977941,9850.111111
18,5084.259615,5192.595395,7577.424242
18,7366.201923,12469.56373,6032.59375
18,23481.075,4778.761905,5910.452703
18,4641.069444,7843.25,10274.96774
18,11767.1625,4117.439189,1525.618902
18,22578.0375,9213.766667,9473.125
18,2036.190476,6520.65,3723.981481
18,24741.96875,6344.425676,3764.21875
18,10220.20455,5385.096774,18148.32353
18,1330.102273,2755.534091,4676.404167
18,561.9772727,8303.460526,2687.035714
18,1859.909091,2918.277027,3129.115854
18,327.8495146,5138.970588,5440.389881
18,15178.23577,14248.05952,5588.854839
18,25171.51429,5807.912162,3135.416667
18,2825.298913,8333.532258,11788.54286
18,2759,15483.32639,15397.21078
18,3006.785714,4336.15,9880.59375
18,4509.515625,6814.970833,4037.735714
18,16646.45417,3333.185606,14602.18878
18,12885.26667,4516.871795,8867.927778
18,12413.88889,7354.901786,12625.15203
18,20752.5,6727.125,6417.851064
18,5740.625,5247.719512,9456.684783
18,7021.862069,6749.317568,6843.334821
18,21712.42672,10294.93421,7589.168103
18,12571.65,629.5357143,5359.675676
18,20495,11747.58036,6153.474359
18,3008,9074.481481,3829.027027
18,5831.308036,23344.76866,4483.025862
18,4250.104167,3757.854839,4408.4
18,15293.30172,3106.421875,8346.259259
18,9400.214286,4179.538462,5933.517857
18,806.8977273,4883.908333,4231.990385
18,15476.5431,8116,4441.383621
18,1331.36,37441,8560.715517
18,32271.5625,7579.815789,3355.943182
18,23570.67014,15250.92917,2916.314815
18,2249.289773,7554.288194,3009.605469
18,8487.125,5413.288462,13744.01071
18,2663.568182,5062.365625,4755.793103
18,2226.136364,4396.825893,1696.559211
18,15245.97917,3246.915179,3067.212209
18,5035.9375,8170.016129,10028.83871
18,2467.853448,7675.329545,5091.577206
18,41606.35417,12409.57738,12262.57212
18,27693.32051,6103.507353,5292.205128
18,35411.17378,3126.50431,5594.639423
18,4571.931034,2464.657895,4099.569444
18,7594.973485,8923.097222,1465.695122
18,1348,6032.181818,3933.41875
18,8983.642857,5449.657143,3319.797414
18,20709.22297,5057.242424,3455.735294
18,11417.95,4723.154762,2891.321429
18,18881.75735,3783.2625,3705.867188
18,20008.82813,4441.85,5799.65
18,14448.12019,3047.285714,2699.7
18,2302.511364,4098.46875,6389.290541
18,17374.14773,11155.46875,7779.273438
18,6959.896552,4720,1832.75
18,9104.508333,5203.3125,1005.619048
18,20073.66071,8595.75,3621.009615
18,9880.875,8658.537879,7007.875
18,1255.272727,3856.745536,4302.149306
18,3286.3125,6826.269231,3517.020833
18,15241.35,7797.914063,4876.683333
18,5030.022727,6067.25463,3672.734756
18,29985.9375,24028.65,3607.731481
18,17144.90417,4428.359848,16328.5473
18,26532.51471,7174.721429,2905.256098
18,18235.96875,3940,8099.534722
18,15661.35227,8343.889286,6358.890625
18,2653.505682,5116.048387,1016.365385
18,22561.65278,13461.88281,6976.153409
18,13055.125,8304.142857,1335.335938
18,19107.65,3758.041667,5722.090909
18,16790.42663,11526.26974,5876.080645
18,443.7857143,4185.606707,4179.297414
18,24052.83108,10113.78289,4245.714844
18,22156.9375,6523.532609,3900.542683
18,3435.6,7186.555556,3681.079545
18,2424.169355,11494.25,8521.535
18,16777.35294,5302,5968.428571
18,10590.125,6671.164286,11974.99457
18,21107.54054,17658.76786,2640.038194
18,1498.087963,8476.6,3216.080882
18,9758.616935,6369.675,10374.47443
18,16788.05,6554.023438,4685.677083
18,8563.189655,7309.553125,5408.931818
18,10244.66667,2741.083333,4258.953947
18,29153.19643,7598.529412,6127.379167
18,7098.745192,4667.426724,9927.787162
18,725.9204545,4139.807143,1098
18,5553.416667,4992.125,9960.848684
18,2326.461538,7595.066667,12424.5625
18,2403.772727,12558.32353,3837.825658
18,10827.61184,10015.5,8234.506098
18,22412.60985,1753.324324,5553.238281
18,3335.370968,5970.5625,4250.017241
18,8705.079545,11449.98958,3188.1125
18,7503.791667,9680.15,4305.559211
18,14371.29412,10450.18333,3493.410714
18,5654.258621,4409.391892,7638.894737
18,15470.97857,4201.178571,4672.53125
18,880.9659091,9150.87963,6180.810345
18,21831.5,3840.857143,2665.418605
18,7169.409483,7857.810811,12459.69231
18,2262.28125,11952.07143,3336.719828
18,8620.444444,14996.70238,7235.117647
18,13501.39655,10218.85756,4289.28125
18,857.2934783,19075.21341,3569.333333
18,10577.29808,5914.515625,4153.859848
18,25365.75714,12998.22826,5210.666667
18,5505.867188,5471.422414,5008.842593
18,6600.366071,13775.08333,3890.577206
18,23209.01429,6408.621212,2740.558824
18,1677.46875,3961.426471,4152.705882
18,6178.666667,20977.20213,4044.59375
18,7565.0625,9042.384615,5497.064394
18,5317.706731,6487.933333,1892.956081
18,11373.99194,5254.986111,7990.727273
18,4404.666667,6389.72619,4865.888889
18,19690.44737,4160.585714,6346.394737
18,2924.456522,5187.151786,6012.967742
18,1216.840909,9636.889535,3598.762097
18,2459.75,5810.325893,10374.85465
18,6533.907407,5997.653846,1153.664474
18,3106.857143,15515.57927,4562.716667
18,18658.3125,5166.427632,3798.517442
18,20301.65441,5973.848684,6425.806452
18,7884.897727,15237.18548,4478.844595
18,17912.79741,5084.025862,4687.792763
18,9470.953804,9147.409091,9730.395833
18,830.9230769,5297.940789,5450.6
18,961.9310345,6805.196429,6519.252976
18,1089.76087,3970.734756,14723.875
18,23028.29934,15298.85811,6439.883721
18,9472.714286,5331.351974,4911.707237
18,14053.07813,4421,7450.75
18,2775.103448,4789.4375,5964.825
18,635.7407407,5719.202703,4430.142857
18,380.5,6705.895833,3831.5
18,24804.2381,2779.142857,6074.595833
18,7150.664063,6695.121212,5202.238636
18,10401.86207,16124.71221,4789.655172
18,5684.160714,6777.389706,11328.5
18,5356.725,7647.785714,18877.85556
18,17807.64516,6104.219828,8241.415323
18,9714.1875,5974.382813,7765.884615
18,6546.916667,5847.9375,16612.61486
18,4639.307692,2534.142857,8873.75
18,2918.875,3257.714286,3842.655556
18,7164.875,3516.625,5575.794118
18,20133.38816,6789.875,7108.532738
18,2550.863636,7493.253472,7243.205645
18,17355.625,11940.81855,4178.125
18,7535.125,5530,4218.458333
18,10720.77155,3607.784091,10334.65132
18,8639.524194,4460.863636,4091.833333
18,672.1818182,2741.0625,3079.388889
18,12986.41071,6640.035714,2804.970588
18,7118.875,8410.25,4621.353448
18,24361.11667,3912.987805,8582.91875
18,793.4602273,8031.70122,8993.25
18,40923.00543,7047.426471,8141.569079
18,11153.225,14740.68548,6629.672222
18,10494.71324,3121.675676,4139.632353
18,47826.98039,5708.961207,3498.397059
18,25930.77778,2897.918605,7367.934211
18,8723.215517,5565.5,11669.1225
18,12983.35227,3697.6,4073.352941
18,13464.81081,13798.64489,12554.42857
18,4908.8125,9158.414286,4656.851852
18,5226.198864,8075.409091,15562.66667
18,6224.4,2835.073171,4045.349138
18,15367.68182,2811.785714,2085.892857
18,1839.056818,6647.199219,4635.513514
18,9668.629032,13492.15,6708.418919
18,2649.331731,6627.902778,31460.59127
18,18053.17143,4245.25,3565.5
18,803.1590909,7033,2207.878906
18,3149.833333,3622.233333,7331.148649
18,12656.25,8992.386905,2511.277027
18,13045.91912,6471.070313,13298.73214
18,16149.48707,6616.024038,2825.698276
18,13650.12891,2809.079167,4291.645833
18,2966.378906,11570.5,4178.21875
18,11016.07143,18279.51316,2956.610294
18,5702.4375,3329.591463,7178.375
18,647.90625,6469.875,4098
18,670.2836538,5486.625,4404.461207
18,13323.56667,6405.551724,3104.057432
18,32942.85417,4083.739583,8653.216667
18,29026.64706,8412,4600.011364
18,2783.715909,7260.916667,3108.078571
18,2426.368421,5424.108974,1006.341463
18,19249.41667,5836.8,2091.174419
18,22317.8125,7547.715909,26006.83784
18,18093.53017,9638.469595,8832.555147
18,9735.62963,6129.810976,12692.72727
18,16306,3571.771552,1221.116071
18,9563.693182,3874.102273,10043.63043
18,10664.5,10574.06111,1500.321429
18,2225.113636,4465.859375,6901.568182
18,27805.83088,3753.517361,2551.125
18,3175.525862,5915.790323,3284.793103
18,2058.383929,5116.3375,10190.36207
18,12473.38393,15051.83333,5644.6125
18,28524.58824,327.8848684,5063
18,17683.21094,6236.391892,6728.176471
18,15489.1875,19478.31667,8519.958333
18,18732.95,9180.837838,3653.99375
18,10096.73611,8461.190789,5551.205882
18,8045.071429,3980.55,5832.5
18,5647.625,2192.875,28868.27885
18,9351.771552,7278.892241,4572.955357
18,39632.03333,6976.375,4996.430921
18,4393.432692,15398.5625,4982.855263
18,7986.857143,15823.9375,3770.821429
18,1597.25,7973.092105,109.82
18,16958.01282,3983.736486,17318.16327
18,5004.068966,14649.10366,14337.97368
18,1274.8,8471.5125,8218.446875
18,10525.55357,13839.51613,4400.378378
18,14431.28906,8543.243243,4727.907895
18,886.1574074,3888,11985.79878
18,25072.67628,9278.076923,2897.368421
18,10034.41667,5387.386364,4677.410256
18,23074.625,27916.90625,15586.59146
18,1172.472222,4593.567568,7241.6
18,24605.33333,25273.36364,384.328125
18,9139.635714,24004.04605,6404.416667
18,18293.125,11822.19388,5452.458333
18,22158.92905,10346.375,3961.77027
18,7581.810811,6234.604167,5109.75
18,1609.181818,4022.857143,13962.62255
18,5152.383621,3952.6,706.6397059
18,16477.2069,4289.65,4647.5
18,23062.18966,9246.302885,4063.719828
18,15388.7963,7858.445833,6927.667969
18,10767.88333,8109.6,3224.476744
18,10514.77273,12583.71875,5113.029412
18,5587.074074,6707.701389,4819.823529
18,28444.72959,2472.553571,14610.46814
18,30983.43023,3682.40625,2161.615385
18,1928.397727,5150.462963,1030.625
18,21255.4,3621.766892,6246.931452
18,2495.159483,2503.493243,6593.495536
18,3555.6875,12038.85185,2391.469595
18,15644,4235.5625,1507.607143
18,14431.325,3165.017857,10946.95
18,9850.912037,12784.4,4088.4
18,17607.53788,5838.839286,2458.066667
18,2620.139706,7604.419118,4188.362069
18,1123.83,15338,7213.838889
18,3400.745536,1518.241379,5053.66875
18,34868.3125,5798.707143,1976.77027
18,1759.272727,10022.625,4999.25
18,11993.54808,1078.671429,7219.145833
18,897.6666667,4280.371212,3496
18,13616.15833,856.1744186,11120.91447
18,13525.1,5971.919643,4842.338415
18,2045.111607,9434.344828,3691.506098
18,4453.454545,8125.09375,8409.525
18,3124.642857,5177.3125,4395.038793
18,21327.77419,8528.585366,13726.59783
18,34608.52941,3781.2,5951
18,2002.642045,2323.571429,5501.375
18,12386.61429,4216.539634,6323.5625
18,12811.65,4955.770833,3565.8
18,3068.011364,11338.05303,4857.830645
18,23698.09091,8694.465278,7750.207237
18,50829.69512,3111.735714,9202.19186
18,16268.51613,3052.253289,64927.525
18,14540.28448,6366.572581,5603
18,10090.58333,11010.59375,1965.75
18,13885.30769,5936.086207,1246.178571
18,25517,5832.9375,8434.223214
18,6188.732759,5592.814655,4175.6
18,27053.02083,3562.918919,4991.388889
18,34772.16447,5268.003378,6751.607143
18,15386.82143,6729.387097,5115.75
18,35083.96429,4924.416667,7422.326613
18,1281.279167,6890.342105,2120.5
18,12480.54924,4767.057143,4750.102679
18,9567.295455,1450.575,9381.475
18,24163.93359,15658.57143,15686.33553
18,742.7777778,11085.25,12459.64205
18,2413.75,5393.576923,9047.913793
18,2697.602273,9248.75,7081.545455
18,10764.46875,4634.633929,3657.3375
18,27318.85714,8323.032407,24645.97135
18,9501.464844,8371.378378,3586.234375
18,14311.41176,8589.814189,6433.277778
18,12874.125,6199.953125,4665.482143
18,9178.454545,5674.483333,3139.021552
18,14498.93919,10632.92857,3266.864583
18,30901.05,5863.71875,8274.807692
18,12068.16016,2476.368421,4496.157895
18,6152.125,6967.404167,990.6666667
18,14679.67742,6155.201923,3328.854167
18,1620.25,8928.3125,7452.109756
18,9685.375,8142.805233,7926.25
18,12109.16544,8921.6125,4676.427632
18,9840.722222,5706.034483,3589.739583
18,11648.63971,7670.146552,4791.16129
18,18599.11429,3389.491379,3844.198276
18,2909.573276,13106.96484,6306.87931
18,1962.75,1646.707317,14301.06522
18,4840.133333,2656.714286,4869.477273
18,4085.4,8154.65625,3500.642857
18,4545.778409,2866.230469,7400.821429
18,1276.977273,3995.642857,4148.546875
18,656.9034091,16422.25,4105.074324
18,1965.428571,3040,3332.067308
18,12151.77244,4373.416667,5052
18,366.3181818,4516.5625,5633.010417
18,10194.32857,5917.147059,4784.25
18,11856.28409,10162.25,6094.208333
18,11098.34375,8569.079861,14099.25
18,17919.24138,21044.44444,4610.62931
18,9945.520833,5193.3375,6680.291667
18,10747.91379,6564.410714,12033.12132
18,4436.939655,6835.263889,6416.289474
18,24610.70588,9873.977273,3651.275862
18,8948.125,41942.95,5662.668103
18,1811.083333,4429.220833,10809.51613
18,16152.09722,4247.3125,6227.517241
18,23044.01136,13714.27155,6291.788793
18,972.03,2757.960526,2624.7
18,12419.85,1722.540541,6908.625
18,4186.025,6287.844828,8978.866279
18,4012.136364,8582.75,11474.31429
18,18052.75,6019.424342,4348.589286
18,21024.52778,4972.319079,4531.095833
18,19751.97188,6044.386364,3606.554878
18,831.7025862,4847.266667,22101.01042
18,7853.758333,3142.5,3006.930233
18,4968.604167,8710.795732,14605.9625
18,1834.428571,8478.71875,2922.051136
18,15636.96371,2696.805556,8501.857143
18,248.5555556,2759,7369.99569
18,34177.98106,7798.62931,6170.9375
18,11947.52155,8932.25,17920.20139
18,7650.083333,3476.447368,7109.233333
18,13732.30556,3398.8,11333.4
18,9231.680556,7475.716912,3903
18,12605.42424,3748.410256,5403.92803
18,6703.547794,4917.725,8702.355263
18,1149.4,6542.23,6988.71875
18,5187.258333,5461.75,6892.956081
18,520.6363636,14599.12931,17294.75556
18,3860,7466.875,30416.20956
18,8741.888889,239.3846154,4784
18,5001.941964,8095.75,6975.775
18,12558.02143,4099.104839,557.2897727
18,17967.16667,5415.679878,5147.834677
18,1295.170455,9972.595833,4616.022321
18,833.46875,7064.25,4261.315341
18,1189.538462,5714.666667,3801.59375
18,15410.21667,12682.26316,8381.409091
18,6332.141129,6161.706897,4127.646552
18,17702.72727,7176.307143,4874.717742
18,13212.48438,20075.78947,7852.666667
18,5633.720833,11901.725,4410.098214
18,12910.63839,6269.983696,7318.47973
18,22884.51389,12492.77326,3359.838235
18,13951.56667,26207.52439,3067.8125
18,19110.81908,13075.99722,3812.625
18,5397.193182,5636.972973,9983.231707
18,14791.91827,5893.710938,3847.844828
18,2519.852273,10943.6129,9421.2
18,10274.22581,4192.049242,4254.818548
18,5733.19,3104.316406,3984.715517
18,18626.03125,4652.5,5424.75
18,18924.77823,8767.8875,10586.7
18,712.0089286,4336.526786,4289.535714
18,11201.72414,6742.794118,2533.4375
18,6894.431034,11853.02174,4262.043269
18,7221.182927,10126.53846,4533.574074
18,10775.9,17449.07713,21428.47222
18,13647.45714,5313.978448,8832.552632
18,6790.334821,2932.772059,12598.45139
18,4048.655172,8522.927632,3194.642857
18,17162.82258,11751.13426,4008.214286
18,1014.275862,5825.286585,6845.75
18,18064.80645,3590.448276,4393.529167
18,13690.05556,9355.316667,6223.353125
18,553.1590909,8464.6625,5487.584459
18,2666.607143,2712.983553,5686.3125
18,9631.592105,11215.79787,4200.302083
18,6668.103448,22560.28571,13176.35833
18,1041.3125,4666.875,9826.044118
18,3197.403409,8015.594828,4931.418919
18,17504.27083,7209.318966,3998.071429
18,3842.25,8511.921053,1691.168478
18,9612.348485,2211,5956.625
18,7888.346154,11547.8125,3429.708333
18,17192.6125,6079.859375,11437.61486
18,5904.583333,8114.595238,4520.5
18,7297.647727,7570.666667,6696.25
18,1991.31,6803.914474,4261.675926
18,35646.02083,3048.939655,8697.683036
18,12451.1875,3318.78125,5804.263158
18,21650.75581,5265.695313,28229.25
18,4844.375,4611.6,2897.772321
18,13129.14063,4235.786932,4750.395833
18,14456.23438,4976.25,5521.391304
18,13891.72973,8245.413793,4449.283088
18,3586.538462,6162.108108,3918.198171
18,15702.60811,14063.845,4324.441176
18,4778.134615,5469.3125,12535.08889
18,6460.017045,5181.9,6697.463415
18,9870.6875,5800.121622,3831.970395
18,16390.69097,8988.75,11655.35638
18,15526.76351,4977.3125,4866.217742
18,15018.15541,13889.17935,10687.97581
18,21107.725,27445.9503,9915.958333
18,4431.986111,5059.677419,4255.9
18,11730.09375,776.3515625,3728.771429
18,9014.75,23015.005,4794.108333
18,2840.75,3751.208333,5057.370968
18,759.6956522,6681.576923,3246.067568
18,4214.578704,5218.676282,6338.53125
18,12726.0625,11610.38889,9050.294118
18,10120.58796,6104.814655,6849.55
18,5870.085714,9099.358108,4170.925
18,11812.5375,7611.117188,3951.866667
18,5727.412037,7810.011364,7083.351563
18,9109.391667,6069.051724,6606.8
18,15923.59295,2702.378788,12274.57692
18,11370.29276,5237.602273,5247.737903
18,12631.27315,10957.67969,2931.682927
18,11309.63636,8501.871429,2478.853448
18,1210.862069,7189.209302,3061.465278
18,9930.289063,10070.91797,3986.65
18,1312,9750,8166.934211
18,17209.38889,4115.5,6000.599138
18,6120.725806,8692.65625,5432.606383
18,1571.602273,7996.386364,6441.274194
18,10863.09375,6515.962121,4128.346154
18,1193.833333,2797.366935,3829.346774
18,20937.96875,5454.28125,10270.64244
18,4164.599138,3901.966667,11731.9375
18,3548.642857,7695.040323,4052.861486
18,1274.560345,5456.361111,4268.508621
18,10067.33929,5555.929688,4927.18125
18,22462.32432,6259.095588,3481.69697
18,4036.270833,4711.358974,6607.992188
18,7379.117647,46104.45455,5767.793919
18,1959.045455,3576.632576,3629.70122
18,15720.52083,5229.491071,4248.357759
18,2486.907407,4817.383621,5198.141129
18,14666.67188,3696.211207,8449.985714
18,364.8055556,15057.2,9097.5
18,1096.534091,3099.02027,5337.689655
18,3668.5,7168.25,2774.628571
18,26016.63971,5570.965517,4354.0625
18,15776.48214,4407.185714,4940.517241
18,6607.318182,8576.659091,23597.46739
18,18080,2802.297414,2693
18,2516.023438,4278.995833,3856.172414
18,1182.653409,3853.363636,2822.902439
18,597.6206897,7875.142442,4061.310185
18,24374.65,7449.057432,3213.926829
18,2547.758621,5747.410256,4489.458333
18,2134.305556,3752.25,7430.79375
18,18016.59583,3938.125,3555.795455
18,10598.65,3745.111111,5454.551136
18,12018.73077,7844,4127.256098
18,7161.071429,8393,7136.919811
18,23481.6875,4736.558594,9005.583333
18,12421.03448,7719.806818,4771.166667
18,505.5,4301.885135,4012.414634
18,4259.49537,5077.335227,10407.75676
18,4992.840517,5401.959375,7451.361842
18,3259.271552,18767.25,3566.902344
18,2368.347826,5166.625,5959.508333
18,15123.875,3926.9375,14733.56818
18,14388.19196,5822.5,27772.07176
18,12507.81081,3555.465517,5151.75
18,11414.93382,3966.758621,5195.071429
18,3944.607143,12065.01042,4965.136364
18,582.5925926,15921.05469,8117.263158
18,3145.28,8889.777778,5603.706897
18,17552.08468,4464.175,1871.214286
18,24645.05172,3559.057143,2407.46875
18,2096.365,4978.307432,4350.866667
18,27826.33882,10947.00714,5687.036111
18,23618.82353,3665.035714,8052.094595
18,1600.613636,4178.447115,8683.875
18,10459.04167,6404.9,5756.295455
18,21118.08333,2092.367647,8967.409091
18,11934.52083,12056.65541,6327.125
18,9616.096774,6952.851351,5281.909091
18,1299.8875,8558.008523,5025.5
18,4781.1875,10970.88889,3996.625
18,638.39375,3175.760417,4311.277778
18,7380.034483,8627.2375,6155.982143
18,12789.04545,11440.8125,5968.642045
18,15764.18519,3233.759615,6665.900735
18,23819.82143,2303.806452,3737.770833
18,21556.25735,10733.07895,4700.09375
18,799.9318182,6103.045455,3194.6875
18,1646.704545,2416.428571,9419.828125
18,16849.90234,6569.75,4592.322581
18,22139.86111,4451.682927,4408.09375
18,1894.441667,15246.47222,7281.669118
18,21651.02857,8028.195946,4891.4375
18,13134.22857,6173.053571,3500.362069
18,31798.2973,5203.05,4347.208333
18,13196.40323,11851.51596,122.4
18,9486.578125,9230.8,3851.3
